9232	539
916	540
1624	541
2752	542
9232	543
544	544
1636	545
820	546
2464	547
9232	548
9232	549
9232	550
4192	551
552	552
9232	553
832	554
2500	555
628	556
1672	557
1888	558
8080	559
560	560
1684	561
952	562
2536	563
564	564
1696	565
9232	566
9232	567
9232	568
2752	569
9232	570
2896	571
9232	572
9232	573
4372	574
13120	575
576	576
1732	577
868	578
2608	579
9232	580
9232	581
9232	582
3940	583
9232	584
2968	585
9232	586
9232	587
9232	588
9232	589
2248	590
5992	591
592	592
9232	593
9232	594
9232	595
596	596
1792	597
9232	598
9232	599
600	600
4372	601
904	602
5812	603
1024	604
1816	605
3076	606
9232	607
608	608
9232	609
916	610
2752	611
612	612
1840	613
1384	614
10528	615
616	616
9232	617
928	618
9232	619
9232	620
9232	621
9232	622
9232	623
624	624
1876	625
9232	626
9232	627
628	628
1888	629
1600	630
4264	631
808	632
3616	633
952	634
3220	635
9232	636
9232	637
9232	638
41524	639
640	640
2752	641
964	642
2896	643
9232	644
9232	645
9232	646
4372	647
648	648
9232	649
976	650
9232	651
736	652
1960	653
9232	654
9232	655
9232	656
1972	657
1672	658
2968	659
9232	660
9232	661
1492	662
4480	663
9232	664
2248	665
9232	666
21688	667
9232	668
9232	669
9232	670
39364	671
672	672
2752	673
9232	674
9232	675
4372	676
4372	677
4372	678
5812	679
680	680
39364	681
1024	682
3076	683
9232	684
9232	685
9232	686
6964	687
688	688
9232	689
9232	690
9232	691
692	692
2080	693
9232	694
9232	695
696	696
9232	697
1048	698
3544	699
9232	700
9232	701
9232	702
250504	703
704	704
2116	705
9232	706
9232	707
708	708
2128	709
1600	710
4804	711
712	712
3616	713
1072	714
3220	715
808	716
2152	717
9232	718
9232	719
720	720
2164	721
2752	722
3256	723
724	724
2176	725
1636	726
4912	727
9232	728
2464	729
9232	730
9232	731
9232	732
9232	733
4192	734
11176	735
736	736
9232	737
1108	738
3328	739
740	740
2224	741
1672	742
14308	743
744	744
8080	745
1120	746
4264	747
952	748
2248	749
2536	750
21688	751
9232	752
2260	753
9232	754
9232	755
9232	756
9232	757
2752	758
5128	759
9232	760
2896	761
9232	762
9232	763
4372	764
4372	765
13120	766
39364	767
768	768
2308	769
1156	770
3472	771
9232	772
9232	773
9232	774
9232	775
9232	776
3940	777
9232	778
3508	779
9232	780
9232	781
9232	782
9232	783
784	784
9232	785
2248	786
3544	787
788	788
2368	789
9232	790
9232	791
792	792
9232	793
1192	794
39364	795
9232	796
9232	797
9232	798
12148	799
800	800
4372	801
1204	802
3616	803
1024	804
2416	805
1816	806
39364	807
808	808
9232	809
1216	810
9232	811
916	812
2440	813
2752	814
9232	815
816	816
2452	817
1384	818
3688	819
820	820
2464	821
9232	822
9232	823
9232	824
9232	825
9232	826
4192	827
9232	828
9232	829
9232	830
18952	831
832	832
2500	833
9232	834
9232	835
836	836
2512	837
1888	838
8080	839
840	840
4264	841
1264	842
3796	843
952	844
2536	845
3220	846
8584	847
848	848
9232	849
9232	850
9232	851
852	852
2560	853
2752	854
5776	855
9232	856
2896	857
9232	858
9232	859
9232	860
9232	861
4372	862
13120	863
9232	864
9232	865
1300	866
3904	867
868	868
2608	869
1960	870
190996	871
9232	872
9232	873
9232	874
3940	875
1672	876
2632	877
2968	878
10024	879
9232	880
9232	881
1492	882
3976	883
9232	884
9232	885
2248	886
5992	887
9232	888
21688	889
9232	890
8584	891
9232	892
9232	893
39364	894
39364	895
896	896
2752	897
9232	898
9232	899
4372	900
4372	901
4372	902
9232	903
904	904
5812	905
1360	906
13120	907
1024	908
2728	909
3076	910
9232	911
912	912
9232	913
9232	914
9232	915
916	916
2752	917
9232	918
9232	919
920	920
9232	921
1384	922
10528	923
9232	924
9232	925
9232	926
15856	927
928	928
9232	929
1396	930
4192	931
9232	932
9232	933
9232	934
9232	935
936	936
250504	937
1408	938
9232	939
9232	940
9232	941
9232	942
9556	943
944	944
2836	945
1600	946
4264	947
948	948
2848	949
3616	950
6424	951
952	952
3220	953
1432	954
4840	955
9232	956
9232	957
9232	958
41524	959
960	960
2884	961
2752	962
4336	963
964	964
2896	965
2176	966
9232	967
9232	968
4912	969
9232	970
4372	971
9232	972
9232	973
9232	974
9880	975
976	976
9232	977
4192	978
4408	979
980	980
2944	981
9232	982
9232	983
984	984
3328	985
1480	986
7504	987
1672	988
2968	989
14308	990
15064	991
9232	992
8080	993
1492	994
4480	995
996	996
2992	997
2248	998
11392	999
9232	1000
21688	1001
9232	1002
8584	1003
9232	1004
9232	1005
9232	1006
39364	1007
9232	1008
9232	1009
2752	1010
4552	1011
9232	1012
9232	1013
2896	1014
6856	1015
4372	1016
9232	1017
4372	1018
5812	1019
13120	1020
13120	1021
39364	1022
118096	1023
1024	1024
3076	1025
1540	1026
4624	1027
9232	1028
9232	1029
9232	1030
6964	1031
9232	1032
9232	1033
9232	1034
9232	1035
9232	1036
9232	1037
3508	1038
10528	1039
1040	1040
9232	1041
9232	1042
9232	1043
1044	1044
3136	1045
9232	1046
9232	1047
1048	1048
3544	1049
1576	1050
45520	1051
9232	1052
9232	1053
9232	1054
250504	1055
1056	1056
9232	1057
1588	1058
4768	1059
9232	1060
9232	1061
9232	1062
8080	1063
1064	1064
12148	1065
1600	1066
4804	1067
1204	1068
3208	1069
3616	1070
10852	1071
1072	1072
3220	1073
1816	1074
4840	1075
1076	1076
3232	1077
9232	1078
9232	1079
1080	1080
9232	1081
1624	1082
9232	1083
2752	1084
3256	1085
9232	1086
24784	1087
1088	1088
3268	1089
1636	1090
4912	1091
1092	1092
3280	1093
2464	1094
7396	1095
9232	1096
9232	1097
9232	1098
4948	1099
9232	1100
9232	1101
4192	1102
11176	1103
1104	1104
9232	1105
9232	1106
9232	1107
1108	1108
3328	1109
2500	1110
7504	1111
1112	1112
9232	1113
1672	1114
14308	1115
1888	1116
3352	1117
8080	1118
17008	1119
1120	1120
4264	1121
1684	1122
5056	1123
1124	1124
3376	1125
2536	1126
21688	1127
1128	1128
8584	1129
1696	1130
5092	1131
9232	1132
9232	1133
9232	1134
14560	1135
9232	1136
3412	1137
2752	1138
5128	1139
9232	1140
9232	1141
2896	1142
7720	1143
9232	1144
9232	1145
9232	1146
5812	1147
4372	1148
4372	1149
13120	1150
39364	1151
1152	1152
9232	1153
1732	1154
5200	1155
1156	1156
3472	1157
2608	1158
7828	1159
9232	1160
190996	1161
9232	1162
9232	1163
9232	1164
9232	1165
3940	1166
11824	1167
9232	1168
3508	1169
2968	1170
5272	1171
9232	1172
9232	1173
9232	1174
9232	1175
9232	1176
3976	1177
9232	1178
13444	1179
2248	1180
3544	1181
5992	1182
45520	1183
1184	1184
21688	1185
9232	1186
9232	1187
9232	1188
9232	1189
9232	1190
15280	1191
1192	1192
39364	1193
1792	1194
9232	1195
9232	1196
9232	1197
9232	1198
12148	1199
1200	1200
4372	1201
4372	1202
5416	1203
1204	1204
3616	1205
5812	1206
8152	1207
1208	1208
13120	1209
1816	1210
39364	1211
3076	1212
3640	1213
9232	1214
27700	1215
1216	1216
9232	1217
9232	1218
9232	1219
1220	1220
3664	1221
2752	1222
9232	1223
1224	1224
9232	1225
1840	1226
9232	1227
1384	1228
3688	1229
10528	1230
12472	1231
1232	1232
9232	1233
9232	1234
9232	1235
1236	1236
3712	1237
9232	1238
9232	1239
9232	1240
4192	1241
9232	1242
9448	1243
9232	1244
9232	1245
9232	1246
18952	1247
1248	1248
250504	1249
1876	1250
5632	1251
9232	1252
9232	1253
9232	1254
14308	1255
1256	1256
9556	1257
1888	1258
8080	1259
1600	1260
3784	1261
4264	1262
138400	1263
1264	1264
3796	1265
3616	1266
5704	1267
1268	1268
3808	1269
3220	1270
8584	1271
9232	1272
4840	1273
9232	1274
39364	1275
9232	1276
9232	1277
41524	1278
65608	1279
1280	1280
3844	1281
2752	1282
5776	1283
1284	1284
3856	1285
2896	1286
9232	1287
9232	1288
9232	1289
9232	1290
5812	1291
9232	1292
9232	1293
4372	1294
13120	1295
1296	1296
9232	1297
9232	1298
9232	1299
1300	1300
3904	1301
9232	1302
9232	1303
1304	1304
4408	1305
1960	1306
190996	1307
9232	1308
9232	1309
9232	1310
19924	1311
9232	1312
3940	1313
1972	1314
5920	1315
1672	1316
3952	1317
2968	1318
10024	1319
9232	1320
15064	1321
9232	1322
5956	1323
1492	1324
3976	1325
4480	1326
13444	1327
9232	1328
3988	1329
2248	1330
5992	1331
9232	1332
9232	1333
21688	1334
21688	1335
9232	1336
8584	1337
9232	1338
6784	1339
9232	1340
9232	1341
39364	1342
39364	1343
1344	1344
9232	1345
2752	1346
6064	1347
9232	1348
9232	1349
9232	1350
17332	1351
4372	1352
6856	1353
4372	1354
9232	1355
4372	1356
4372	1357
5812	1358
13768	1359
1360	1360
13120	1361
39364	1362
39364	1363
1364	1364
4096	1365
3076	1366
9232	1367
9232	1368
4624	1369
9232	1370
10420	1371
9232	1372
9232	1373
6964	1374
20896	1375
1376	1376
9232	1377
9232	1378
9232	1379
9232	1380
9232	1381
9232	1382
95956	1383
1384	1384
10528	1385
2080	1386
6244	1387
9232	1388
9232	1389
9232	1390
15856	1391
1392	1392
4180	1393
9232	1394
9232	1395
1396	1396
4192	1397
3544	1398
9448	1399
9232	1400
45520	1401
9232	1402
9232	1403
9232	1404
9232	1405
250504	1406
250504	1407
1408	1408
9232	1409
2116	1410
6352	1411
9232	1412
9232	1413
9232	1414
9556	1415
1416	1416
8080	1417
2128	1418
9232	1419
1600	1420
4264	1421
4804	1422
14416	1423
1424	1424
4276	1425
3616	1426
6424	1427
1428	1428
4288	1429
3220	1430
9664	1431
1432	1432
4840	1433
2152	1434
39364	1435
9232	1436
9232	1437
9232	1438
41524	1439
1440	1440
9232	1441
2164	1442
6496	1443
2752	1444
4336	1445
3256	1446
10996	1447
1448	1448
24784	1449
2176	1450
9232	1451
1636	1452
4360	1453
4912	1454
14740	1455
9232	1456
4372	1457
2464	1458
6568	1459
9232	1460
9232	1461
9232	1462
9880	1463
9232	1464
4948	1465
9232	1466
9232	1467
4192	1468
4408	1469
11176	1470
190996	1471
1472	1472
9232	1473
9232	1474
9232	1475
1476	1476
4432	1477
3328	1478
9988	1479
1480	1480
7504	1481
2224	1482
9232	1483
1672	1484
4456	1485
14308	1486
15064	1487
1488	1488
4468	1489
8080	1490
8080	1491
1492	1492
4480	1493
4264	1494
10096	1495
1496	1496
5056	1497
2248	1498
11392	1499
2536	1500
4504	1501
21688	1502
22840	1503
9232	1504
8584	1505
2260	1506
6784	1507
9232	1508
9232	1509
9232	1510
39364	1511
9232	1512
14560	1513
9232	1514
65608	1515
2752	1516
4552	1517
5128	1518
25972	1519
9232	1520
9232	1521
2896	1522
6856	1523
9232	1524
9232	1525
9232	1526
10312	1527
4372	1528
5812	1529
4372	1530
8728	1531
13120	1532
13120	1533
39364	1534
118096	1535
1536	1536
9232	1537
2308	1538
6928	1539
1540	1540
4624	1541
3472	1542
10420	1543
9232	1544
7828	1545
9232	1546
6964	1547
9232	1548
9232	1549
9232	1550
15712	1551
9232	1552
9232	1553
3940	1554
7000	1555
9232	1556
9232	1557
3508	1558
10528	1559
9232	1560
5272	1561
9232	1562
26728	1563
9232	1564
9232	1565
9232	1566
23812	1567
1568	1568
4708	1569
9232	1570
9232	1571
2248	1572
4720	1573
3544	1574
11968	1575
1576	1576
45520	1577
2368	1578
9232	1579
9232	1580
9232	1581
9232	1582
250504	1583
1584	1584
9232	1585
9232	1586
9232	1587
1588	1588
4768	1589
39364	1590
39364	1591
9232	1592
9232	1593
9232	1594
8080	1595
9232	1596
9232	1597
12148	1598
36448	1599
1600	1600
4804	1601
4372	1602
7216	1603
1604	1604
4816	1605
3616	1606
10852	1607
1608	1608
8152	1609
2416	1610
7252	1611
1816	1612
4840	1613
39364	1614
39364	1615
1616	1616
4852	1617
9232	1618
9232	1619
1620	1620
4864	1621
9232	1622
10960	1623
1624	1624
9232	1625
2440	1626
13912	1627
2752	1628
4888	1629
9232	1630
24784	1631
1632	1632
9232	1633
2452	1634
7360	1635
1636	1636
4912	1637
3688	1638
95956	1639
1640	1640
12472	1641
2464	1642
7396	1643
9232	1644
9232	1645
9232	1646
18772	1647
9232	1648
4948	1649
9232	1650
9232	1651
9232	1652
9232	1653
4192	1654
11176	1655
9232	1656
9448	1657
9232	1658
8404	1659
9232	1660
9232	1661
18952	1662
95956	1663
1664	1664
250504	1665
2500	1666
7504	1667
9232	1668
9232	1669
9232	1670
11284	1671
1672	1672
14308	1673
2512	1674
9232	1675
1888	1676
5032	1677
8080	1678
17008	1679
1680	1680
5044	1681
4264	1682
7576	1683
1684	1684
5056	1685
3796	1686
11392	1687
1688	1688
5704	1689
2536	1690
21688	1691
3220	1692
5080	1693
8584	1694
48904	1695
1696	1696
5092	1697
9232	1698
9232	1699
9232	1700
9232	1701
9232	1702
14560	1703
1704	1704
65608	1705
2560	1706
9232	1707
2752	1708
5128	1709
5776	1710
17332	1711
9232	1712
5140	1713
2896	1714
7720	1715
9232	1716
9232	1717
9232	1718
11608	1719
9232	1720
5812	1721
9232	1722
8728	1723
4372	1724
5176	1725
13120	1726
39364	1727
9232	1728
9232	1729
9232	1730
9232	1731
1732	1732
5200	1733
3904	1734
11716	1735
1736	1736
9232	1737
2608	1738
7828	1739
1960	1740
5224	1741
190996	1742
190996	1743
9232	1744
9232	1745
9232	1746
9232	1747
9232	1748
9232	1749
3940	1750
11824	1751
1752	1752
5920	1753
2632	1754
13336	1755
2968	1756
5272	1757
10024	1758
26728	1759
9232	1760
15064	1761
9232	1762
9232	1763
1764	1764
5296	1765
3976	1766
22660	1767
9232	1768
13444	1769
9232	1770
10096	1771
2248	1772
5320	1773
5992	1774
45520	1775
9232	1776
9232	1777
21688	1778
21688	1779
9232	1780
9232	1781
8584	1782
12040	1783
9232	1784
6784	1785
9232	1786
15280	1787
39364	1788
39364	1789
39364	1790
103336	1791
1792	1792
9232	1793
2752	1794
8080	1795
9232	1796
9232	1797
9232	1798
12148	1799
4372	1800
17332	1801
4372	1802
8116	1803
4372	1804
5416	1805
9232	1806
18304	1807
1808	1808
5428	1809
5812	1810
8152	1811
1812	1812
5440	1813
13120	1814
13120	1815
1816	1816
39364	1817
2728	1818
1276936	1819
3076	1820
5464	1821
9232	1822
27700	1823
1824	1824
5476	1825
9232	1826
9232	1827
9232	1828
9232	1829
9232	1830
13912	1831
1832	1832
20896	1833
2752	1834
9232	1835
9232	1836
9232	1837
9232	1838
18628	1839
1840	1840
9232	1841
9232	1842
9232	1843
1844	1844
5536	1845
10528	1846
12472	1847
9232	1848
6244	1849
9232	1850
9376	1851
9232	1852
9232	1853
15856	1854
42280	1855
1856	1856
5572	1857
9232	1858
9232	1859
1860	1860
5584	1861
4192	1862
15928	1863
9232	1864
9448	1865
9232	1866
8404	1867
9232	1868
9232	1869
9232	1870
18952	1871
1872	1872
9232	1873
250504	1874
250504	1875
1876	1876
5632	1877
9232	1878
12688	1879
9232	1880
6352	1881
9232	1882
14308	1883
9232	1884
9232	1885
9556	1886
28672	1887
1888	1888
8080	1889
2836	1890
8512	1891
1892	1892
5680	1893
4264	1894
138400	1895
1896	1896
14416	1897
2848	1898
8548	1899
3616	1900
5704	1901
6424	1902
21688	1903
1904	1904
5716	1905
3220	1906
8584	1907
1908	1908
5728	1909
4840	1910
12904	1911
9232	1912
39364	1913
9232	1914
1276936	1915
9232	1916
9232	1917
41524	1918
65608	1919
1920	1920
9232	1921
2884	1922
8656	1923
2752	1924
5776	1925
4336	1926
13012	1927
1928	1928
10996	1929
2896	1930
9232	1931
2176	1932
5800	1933
9232	1934
19600	1935
9232	1936
5812	1937
4912	1938
8728	1939
9232	1940
9232	1941
4372	1942
13120	1943
9232	1944
6568	1945
9232	1946
22192	1947
9232	1948
9232	1949
9880	1950
33352	1951
1952	1952
5860	1953
9232	1954
9232	1955
4192	1956
5872	1957
4408	1958
80512	1959
1960	1960
190996	1961
2944	1962
9448	1963
9232	1964
9232	1965
9232	1966
19924	1967
1968	1968
5908	1969
3328	1970
8872	1971
1972	1972
5920	1973
7504	1974
13336	1975
1976	1976
9232	1977
2968	1978
10024	1979
14308	1980
14308	1981
15064	1982
50848	1983
9232	1984
5956	1985
8080	1986
8944	1987
1988	1988
5968	1989
4480	1990
13444	1991
1992	1992
10096	1993
2992	1994
8980	1995
2248	1996
5992	1997
11392	1998
20248	1999
9232	2000
6004	2001
21688	2002
21688	2003
9232	2004
9232	2005
8584	2006
13552	2007
9232	2008
6784	2009
9232	2010
15280	2011
9232	2012
9232	2013
39364	2014
39364	2015
9232	2016
14560	2017
9232	2018
9232	2019
2752	2020
6064	2021
4552	2022
23056	2023
9232	2024
25972	2025
9232	2026
17332	2027
2896	2028
6088	2029
6856	2030
34720	2031
4372	2032
9232	2033
9232	2034
9232	2035
4372	2036
6112	2037
5812	2038
13768	2039
13120	2040
8728	2041
13120	2042
44224	2043
39364	2044
39364	2045
118096	2046
1276936	2047
2048	2048
9232	2049
3076	2050
9232	2051
2052	2052
6160	2053
4624	2054
13876	2055
9232	2056
10420	2057
9232	2058
9268	2059
9232	2060
9232	2061
6964	2062
20896	2063
9232	2064
9232	2065
9232	2066
9304	2067
9232	2068
9232	2069
9232	2070
13984	2071
9232	2072
7000	2073
9232	2074
95956	2075
3508	2076
6232	2077
10528	2078
31588	2079
2080	2080
6244	2081
9232	2082
9376	2083
9232	2084
9232	2085
9232	2086
15856	2087
2088	2088
23812	2089
3136	2090
9412	2091
9232	2092
9232	2093
9232	2094
21220	2095
2096	2096
6292	2097
3544	2098
9448	2099
2100	2100
6304	2101
45520	2102
45520	2103
9232	2104
9232	2105
9232	2106
21688	2107
9232	2108
9232	2109
250504	2110
250504	2111
2112	2112
9232	2113
9232	2114
9520	2115
2116	2116
6352	2117
4768	2118
14308	2119
9232	2120
39364	2121
9232	2122
9556	2123
9232	2124
9232	2125
8080	2126
21544	2127
2128	2128
9232	2129
12148	2130
12148	2131
2132	2132
6400	2133
4804	2134
14416	2135
2136	2136
7216	2137
3208	2138
61720	2139
3616	2140
6424	2141
10852	2142
32560	2143
2144	2144
8152	2145
3220	2146
9664	2147
2148	2148
6448	2149
4840	2150
176740	2151
2152	2152
39364	2153
3232	2154
1276936	2155
9232	2156
9232	2157
9232	2158
41524	2159
2160	2160
6484	2161
9232	2162
9736	2163
2164	2164
6496	2165
9232	2166
14632	2167
2752	2168
13912	2169
3256	2170
10996	2171
9232	2172
9232	2173
24784	2174
74356	2175
2176	2176
9232	2177
3268	2178
9808	2179
2180	2180
6544	2181
4912	2182
14740	2183
2184	2184
95956	2185
3280	2186
10528	2187
2464	2188
6568	2189
7396	2190
22192	2191
9232	2192
9232	2193
9232	2194
9880	2195
9232	2196
9232	2197
4948	2198
14848	2199
9232	2200
9232	2201
9232	2202
25108	2203
4192	2204
6616	2205
11176	2206
190996	2207
2208	2208
9448	2209
9232	2210
9952	2211
9232	2212
9232	2213
9232	2214
345544	2215
2216	2216
95956	2217
3328	2218
9988	2219
2500	2220
6664	2221
7504	2222
250504	2223
2224	2224
9232	2225
9232	2226
10024	2227
2228	2228
6688	2229
14308	2230
15064	2231
2232	2232
9232	2233
3352	2234
11320	2235
8080	2236
8080	2237
17008	2238
51028	2239
2240	2240
6724	2241
4264	2242
10096	2243
2244	2244
6736	2245
5056	2246
15172	2247
2248	2248
11392	2249
3376	2250
10132	2251
2536	2252
6760	2253
21688	2254
22840	2255
2256	2256
6772	2257
8584	2258
10168	2259
2260	2260
6784	2261
5092	2262
15280	2263
9232	2264
9232	2265
9232	2266
39364	2267
9232	2268
9232	2269
14560	2270
34504	2271
9232	2272
65608	2273
3412	2274
10240	2275
2752	2276
6832	2277
5128	2278
25972	2279
9232	2280
17332	2281
9232	2282
13012	2283
2896	2284
6856	2285
7720	2286
250504	2287
9232	2288
9232	2289
9232	2290
10312	2291
9232	2292
9232	2293
5812	2294
15496	2295
4372	2296
8728	2297
4372	2298
44224	2299
13120	2300
13120	2301
39364	2302
118096	2303
2304	2304
9232	2305
9232	2306
10384	2307
2308	2308
6928	2309
5200	2310
15604	2311
2312	2312
11716	2313
3472	2314
10420	2315
2608	2316
6952	2317
7828	2318
23488	2319
9232	2320
6964	2321
190996	2322
190996	2323
9232	2324
9232	2325
9232	2326
15712	2327
9232	2328
9232	2329
9232	2330
59776	2331
3940	2332
7000	2333
11824	2334
95956	2335
9232	2336
7012	2337
3508	2338
10528	2339
2968	2340
7024	2341
5272	2342
17800	2343
9232	2344
26728	2345
9232	2346
14308	2347
9232	2348
9232	2349
9232	2350
23812	2351
9232	2352
7060	2353
3976	2354
10600	2355
9232	2356
9232	2357
13444	2358
15928	2359
2360	2360
10096	2361
3544	2362
11968	2363
5992	2364
7096	2365
45520	2366
53944	2367
2368	2368
9232	2369
21688	2370
21688	2371
9232	2372
9232	2373
9232	2374
250504	2375
9232	2376
12040	2377
9232	2378
10708	2379
9232	2380
9232	2381
15280	2382
24136	2383
2384	2384
39364	2385
39364	2386
39364	2387
2388	2388
7168	2389
9232	2390
16144	2391
9232	2392
8080	2393
9232	2394
18196	2395
9232	2396
9232	2397
12148	2398
36448	2399
2400	2400
17332	2401
4372	2402
10816	2403
4372	2404
7216	2405
5416	2406
61720	2407
2408	2408
18304	2409
3616	2410
10852	2411
5812	2412
7240	2413
8152	2414
27520	2415
2416	2416
7252	2417
13120	2418
13120	2419
2420	2420
7264	2421
39364	2422
39364	2423
3076	2424
1276936	2425
3640	2426
12292	2427
9232	2428
9232	2429
27700	2430
83104	2431
2432	2432
7300	2433
9232	2434
10960	2435
9232	2436
9232	2437
9232	2438
16468	2439
2440	2440
13912	2441
3664	2442
10996	2443
2752	2444
7336	2445
9232	2446
24784	2447
2448	2448
9232	2449
9232	2450
11032	2451
2452	2452
7360	2453
9232	2454
16576	2455
2456	2456
9232	2457
3688	2458
95956	2459
10528	2460
10528	2461
12472	2462
250504	2463
2464	2464
7396	2465
9232	2466
11104	2467
9232	2468
9232	2469
9232	2470
18772	2471
2472	2472
42280	2473
3712	2474
23812	2475
9232	2476
9232	2477
9232	2478
25108	2479
9232	2480
7444	2481
4192	2482
11176	2483
9232	2484
9232	2485
9448	2486
16792	2487
9232	2488
8404	2489
9232	2490
45520	2491
9232	2492
9232	2493
18952	2494
95956	2495
2496	2496
9232	2497
250504	2498
250504	2499
2500	2500
7504	2501
5632	2502
16900	2503
9232	2504
12688	2505
9232	2506
11284	2507
9232	2508
9232	2509
14308	2510
25432	2511
2512	2512
9232	2513
9556	2514
11320	2515
2516	2516
7552	2517
8080	2518
17008	2519
2520	2520
8512	2521
3784	2522
19168	2523
4264	2524
7576	2525
138400	2526
138400	2527
2528	2528
14416	2529
3796	2530
11392	2531
3616	2532
7600	2533
5704	2534
61720	2535
2536	2536
21688	2537
3808	2538
32560	2539
3220	2540
7624	2541
8584	2542
48904	2543
9232	2544
7636	2545
4840	2546
11464	2547
9232	2548
9232	2549
39364	2550
39364	2551
9232	2552
1276936	2553
9232	2554
14560	2555
41524	2556
